kind,formula,families,pred,obs,rel,origin
path_Δr/a0,|H I 4→2 − He I 3¹P→2¹P|,H I+He I,6.98745203412077,1.3163461168401311,4.3082179107224805,COMPUTED
lambda_nm,H I 4→2 + He I 3¹P→2¹P,H I+He I,1150.3470881070207,670.776,0.7149496823187186,COMPUTED
lambda_nm,|H I 4→2 − He I 3¹P→2¹P|,H I+He I,177.79952316913455,670.776,0.734934578504397,COMPUTED
energy,H I 4→2 + He I 4¹P→2¹P,H I+He I,5.072564246553757,1.8483696261225844,1.7443451649845185,COMPUTED
energy,|H I 4→2 − He I 4¹P→2¹P|,H I+He I,0.026793477553805456,1.8483696261225844,0.9855042643121055,COMPUTED
path_Δr/a0,H I 4→2 + He I 4¹P→2¹P,H I+He I,24.044702144531904,1.3163461168401311,17.26624611637162,COMPUTED
path_Δr/a0,|H I 4→2 − He I 4¹P→2¹P|,H I+He I,0.03163133601627344,1.3163461168401311,0.9759703503420484,COMPUTED
lambda_nm,H I 4→2 + He I 4¹P→2¹P,H I+He I,977.7118763075713,670.776,0.45758327117781694,COMPUTED
lambda_nm,|H I 4→2 − He I 4¹P→2¹P|,H I+He I,5.1643113696851515,670.776,0.9923009896452987,COMPUTED
energy,H I 4→2 + He I 4¹P→3¹P,H I+He I,3.2055384621929544,1.8483696261225844,0.7342518600661977,COMPUTED
energy,|H I 4→2 − He I 4¹P→3¹P|,H I+He I,1.8938192619146075,1.8483696261225844,0.024589040606215237,COMPUTED
path_Δr/a0,H I 4→2 + He I 4¹P→3¹P,H I+He I,19.02561877439486,1.3163461168401311,13.453355793737266,COMPUTED
path_Δr/a0,|H I 4→2 − He I 4¹P→3¹P|,H I+He I,4.987452034120771,1.3163461168401311,2.788860672976401,COMPUTED
lambda_nm,H I 4→2 + He I 4¹P→3¹P,H I+He I,2376.681400301949,670.776,2.5431819270545595,COMPUTED
lambda_nm,|H I 4→2 − He I 4¹P→3¹P|,H I+He I,1404.1338353640626,670.776,1.0932976662314435,COMPUTED
energy,He II 4→2 + H I 4→3,H I+He II,10.863909486386168,1.8483696261225844,4.877563303815982,COMPUTED
energy,|He II 4→2 − H I 4→3|,H I+He II,9.54185378013606,1.8483696261225844,4.162308255493505,COMPUTED
path_Δr/a0,He II 4→2 + H I 4→3,H I+He II,10.004220500593917,1.3163461168401311,6.599992412792538,COMPUTED
path_Δr/a0,|He II 4→2 − H I 4→3|,H I+He II,4.0034041377068705,1.3163461168401311,2.0413005261237687,COMPUTED
lambda_nm,He II 4→2 + H I 4→3,H I+He II,1997.146251734694,670.776,1.9773668881037698,COMPUTED
lambda_nm,|He II 4→2 − H I 4→3|,H I+He II,1754.1086415971517,670.776,1.615043832213961,COMPUTED
energy,He II 4→2 + He II 4→3,He II,12.848073167810291,1.8483696261225844,5.9510302410467135,COMPUTED
energy,|He II 4→2 − He II 4→3|,He II,7.557690098711936,1.8483696261225844,3.088841318262773,COMPUTED
path_Δr/a0,He II 4→2 + He II 4→3,He II,4.750646287285577,1.3163461168401311,2.608964410279442,COMPUTED
path_Δr/a0,|He II 4→2 − He II 4→3|,He II,1.250170075601468,1.3163461168401311,0.05027252361067296,COMPUTED
lambda_nm,He II 4→2 + He II 4→3,He II,590.2341960483169,670.776,0.1200725785533219,COMPUTED
lambda_nm,|He II 4→2 − He II 4→3|,He II,347.1965859107746,670.776,0.4823956344431306,COMPUTED
energy,He II 4→2 + He I 2¹P→1s²,He I+He II,31.42106287215014,1.8483696261225844,15.999339541227826,COMPUTED;MEASURED
energy,|He II 4→2 − He I 2¹P→1s²|,He I+He II,11.015299605627913,1.8483696261225844,4.959467981918339,COMPUTED;MEASURED
path_Δr/a0,He II 4→2 + He I 2¹P→1s²,He I+He II,6.4853051306451555,1.3163461168401311,3.9267476446187506,COMPUTED;MEASURED
path_Δr/a0,|He II 4→2 − He I 2¹P→1s²|,He I+He II,0.48448876775811067,1.3163461168401311,0.6319442420500175,COMPUTED;MEASURED
lambda_nm,He II 4→2 + He I 2¹P→1s²,He I+He II,179.95180506877114,670.776,0.7317259337412622,COMPUTED;MEASURED
lambda_nm,|He II 4→2 − He I 2¹P→1s²|,He I+He II,63.08580506877113,670.776,0.9059510103689292,COMPUTED;MEASURED
energy,He II 4→2 + He I 3¹P→1s²,He I+He II,33.28808865651094,1.8483696261225844,17.009432846146147,COMPUTED
energy,|He II 4→2 − He I 3¹P→1s²|,He I+He II,12.882325389988715,1.8483696261225844,5.96956128683666,COMPUTED
path_Δr/a0,He II 4→2 + He I 3¹P→1s²,He I+He II,11.504388500782202,1.3163461168401311,7.739637967253104,COMPUTED
path_Δr/a0,|He II 4→2 − He I 3¹P→1s²|,He I+He II,5.503572137895156,1.3163461168401311,3.1809460805843357,COMPUTED
lambda_nm,He II 4→2 + He I 3¹P→1s²,He I+He II,175.22601172640773,670.776,0.7387711967535993,COMPUTED
lambda_nm,|He II 4→2 − He I 3¹P→1s²|,He I+He II,67.81159841113453,670.776,0.8989057473565922,COMPUTED
energy,He II 4→2 + He I 4¹P→1s²,He I+He II,33.94394825665012,1.8483696261225844,17.36426425587614,COMPUTED
energy,|He II 4→2 − He I 4¹P→1s²|,He I+He II,13.538184990127888,1.8483696261225844,6.324392696566651,COMPUTED
path_Δr/a0,He II 4→2 + He I 4¹P→1s²,He I+He II,18.523471870919245,1.3163461168401311,13.071885527633537,COMPUTED
path_Δr/a0,|He II 4→2 − He I 4¹P→1s²|,He I+He II,12.522655508032202,1.3163461168401311,8.513193640964769,COMPUTED
lambda_nm,He II 4→2 + He I 4¹P→1s²,He I+He II,173.74232156025624,670.776,0.7409830978445021,COMPUTED
lambda_nm,|He II 4→2 − He I 4¹P→1s²|,He I+He II,69.29528857728602,670.776,0.8966938462656893,COMPUTED
energy,He II 4→2 + He I 3¹P→2¹P,He I+He II,12.069907417621916,1.8483696261225844,5.530029084573064,COMPUTED
energy,|He II 4→2 − He I 3¹P→2¹P|,He I+He II,8.335855848900312,1.8483696261225844,3.5098424747364225,COMPUTED
path_Δr/a0,He II 4→2 + He I 3¹P→2¹P,He I+He II,8.019491551580568,1.3163461168401311,5.0922362659687375,COMPUTED
path_Δr/a0,|He II 4→2 − He I 3¹P→2¹P|,He I+He II,2.018675188693523,1.3163461168401311,0.5335443792999687,COMPUTED
lambda_nm,He II 4→2 + He I 3¹P→2¹P,He I+He II,785.5921107068488,670.776,0.1711690798520651,COMPUTED
lambda_nm,|He II 4→2 − He I 3¹P→2¹P|,He I+He II,542.5545005693065,670.776,0.1911539760377436,COMPUTED
energy,He II 4→2 + He I 4¹P→2¹P,He I+He II,12.72576701776109,1.8483696261225844,5.884860494303055,COMPUTED
energy,|He II 4→2 − He I 4¹P→2¹P|,He I+He II,7.679996248761139,1.8483696261225844,3.1550110650064314,COMPUTED
path_Δr/a0,He II 4→2 + He I 4¹P→2¹P,He I+He II,15.038574921717611,1.3163461168401311,10.424483826349169,COMPUTED
path_Δr/a0,|He II 4→2 − He I 4¹P→2¹P|,He I+He II,9.037758558830568,1.3163461168401311,5.865791939680401,COMPUTED
lambda_nm,He II 4→2 + He I 4¹P→2¹P,He I+He II,612.9568989073994,670.776,0.0861973312888365,COMPUTED
lambda_nm,|He II 4→2 − He I 4¹P→2¹P|,He I+He II,369.9192887698571,670.776,0.4485203871786452,COMPUTED
energy,He II 4→2 + He I 4¹P→3¹P,He I+He II,10.858741233400288,1.8483696261225844,4.874767189384734,COMPUTED
energy,|He II 4→2 − He I 4¹P→3¹P|,He I+He II,9.54702203312194,1.8483696261225844,4.165104369924752,COMPUTED
path_Δr/a0,He II 4→2 + He I 4¹P→3¹P,He I+He II,10.019491551580568,1.3163461168401311,6.6115935037148175,COMPUTED
path_Δr/a0,|He II 4→2 − He I 4¹P→3¹P|,He I+He II,4.018675188693522,1.3163461168401311,2.052901617046048,COMPUTED
lambda_nm,He II 4→2 + He I 4¹P→3¹P,He I+He II,2011.926422901777,670.776,1.9994013245879056,COMPUTED
lambda_nm,|He II 4→2 − He I 4¹P→3¹P|,He I+He II,1768.8888127642347,670.776,1.637078268698097,COMPUTED
energy,H I 4→3 + He II 4→3,H I+He II,3.3062193876742323,1.8483696261225844,0.7887219855532093,COMPUTED
energy,|H I 4→3 − He II 4→3|,H I+He II,1.9841636814241235,1.8483696261225844,0.07346693723073179,COMPUTED
path_Δr/a0,H I 4→3 + He II 4→3,H I+He II,8.754050424992448,1.3163461168401311,5.65026493640321,COMPUTED
path_Δr/a0,|H I 4→3 − He II 4→3|,H I+He II,5.2535742133083385,1.3163461168401311,2.9910280025130955,COMPUTED
lambda_nm,H I 4→3 + He II 4→3,H I+He II,2344.3428376454685,670.776,2.494971253660639,COMPUTED
lambda_nm,|H I 4→3 − He II 4→3|,H I+He II,1406.9120556863772,670.776,1.0974394666570917,COMPUTED
energy,H I 4→3 + He I 2¹P→1s²,H I+He I,21.879209092014083,1.8483696261225844,10.837031285734323,COMPUTED;MEASURED
energy,|H I 4→3 − He I 2¹P→1s²|,H I+He I,20.55715338576397,1.8483696261225844,10.121776237411844,COMPUTED;MEASURED
path_Δr/a0,H I 4→3 + He I 2¹P→1s²,H I+He I,10.488709268352027,1.3163461168401311,6.96804817074252,COMPUTED;MEASURED
path_Δr/a0,|H I 4→3 − He I 2¹P→1s²|,H I+He I,3.51891536994876,1.3163461168401311,1.673244768173786,COMPUTED;MEASURED
lambda_nm,H I 4→3 + He I 2¹P→1s²,H I+He I,1934.0604466659229,670.776,1.883317898472699,COMPUTED;MEASURED
lambda_nm,|H I 4→3 − He I 2¹P→1s²|,H I+He I,1817.194446665923,670.776,1.7090928218450319,COMPUTED;MEASURED
energy,H I 4→3 + He I 3¹P→1s²,H I+He I,23.746234876374885,1.8483696261225844,11.847124590652644,COMPUTED
energy,|H I 4→3 − He I 3¹P→1s²|,H I+He I,22.424179170124773,1.8483696261225844,11.131869542330165,COMPUTED
path_Δr/a0,H I 4→3 + He I 3¹P→1s²,H I+He I,15.507792638489072,1.3163461168401311,10.780938493376873,COMPUTED
path_Δr/a0,|H I 4→3 − He I 3¹P→1s²|,H I+He I,1.5001680001882853,1.3163461168401311,0.1396455544605668,COMPUTED
lambda_nm,H I 4→3 + He I 3¹P→1s²,H I+He I,1929.3346533235595,670.776,1.8762726354603618,COMPUTED
lambda_nm,|H I 4→3 − He I 3¹P→1s²|,H I+He I,1821.9202400082863,670.776,1.716138084857369,COMPUTED
energy,H I 4→3 + He I 4¹P→1s²,H I+He I,24.40209447651406,1.8483696261225844,12.201956000382635,COMPUTED
energy,|H I 4→3 − He I 4¹P→1s²|,H I+He I,23.080038770263947,1.8483696261225844,11.486700952060156,COMPUTED
path_Δr/a0,H I 4→3 + He I 4¹P→1s²,H I+He I,22.526876008626118,1.3163461168401311,16.113186053757307,COMPUTED
path_Δr/a0,|H I 4→3 − He I 4¹P→1s²|,H I+He I,8.51925137032533,1.3163461168401311,5.471893114840999,COMPUTED
lambda_nm,H I 4→3 + He I 4¹P→1s²,H I+He I,1927.850963157408,670.776,1.8740607343694589,COMPUTED
lambda_nm,|H I 4→3 − He I 4¹P→1s²|,H I+He I,1823.4039301744378,670.776,1.718349985948272,COMPUTED
energy,H I 4→3 + He I 3¹P→2¹P,H I+He I,2.5280536374858564,1.8483696261225844,0.36772082907955944,COMPUTED
energy,|H I 4→3 − He I 3¹P→2¹P|,H I+He I,1.2059979312357476,1.8483696261225844,0.3475342192429181,COMPUTED
path_Δr/a0,H I 4→3 + He I 3¹P→2¹P,H I+He I,12.022895689287438,1.3163461168401311,8.133536792092505,COMPUTED
path_Δr/a0,|H I 4→3 − He I 3¹P→2¹P|,H I+He I,1.9847289490133475,1.3163461168401311,0.5077561468237998,COMPUTED
lambda_nm,H I 4→3 + He I 3¹P→2¹P,H I+He I,2539.7007523040006,670.776,2.786212912066026,COMPUTED
lambda_nm,|H I 4→3 − He I 3¹P→2¹P|,H I+He I,1211.5541410278452,670.776,0.8061978082517044,COMPUTED
energy,H I 4→3 + He I 4¹P→2¹P,H I+He I,3.18391323762503,1.8483696261225844,0.7225522388095507,COMPUTED
energy,|H I 4→3 − He I 4¹P→2¹P|,H I+He I,1.861857531374921,1.8483696261225844,0.007297190487073148,COMPUTED
path_Δr/a0,H I 4→3 + He I 4¹P→2¹P,H I+He I,19.041979059424484,1.3163461168401311,13.46578435247294,COMPUTED
path_Δr/a0,|H I 4→3 − He I 4¹P→2¹P|,H I+He I,5.034354421123696,1.3163461168401311,2.8244914135566317,COMPUTED
lambda_nm,H I 4→3 + He I 4¹P→2¹P,H I+He I,2367.065540504551,670.776,2.528846500925124,COMPUTED
lambda_nm,|H I 4→3 − He I 4¹P→2¹P|,H I+He I,1384.1893528272947,670.776,1.063564219392606,COMPUTED
energy,H I 4→3 + He I 4¹P→3¹P,H I+He I,1.3168874532642278,1.8483696261225844,0.28754106610877,COMPUTED
energy,|H I 4→3 − He I 4¹P→3¹P|,H I+He I,0.005168252985880972,1.8483696261225844,0.9972038855687525,COMPUTED
path_Δr/a0,H I 4→3 + He I 4¹P→3¹P,H I+He I,14.022895689287438,1.3163461168401311,9.652894029838585,COMPUTED
path_Δr/a0,|H I 4→3 − He I 4¹P→3¹P|,H I+He I,0.015271050986651602,1.3163461168401311,0.9883989090777208,COMPUTED
lambda_nm,H I 4→3 + He I 4¹P→3¹P,H I+He I,3766.0350644989285,670.776,4.6144451568018665,COMPUTED
lambda_nm,|H I 4→3 − He I 4¹P→3¹P|,H I+He I,14.780171167082926,670.776,0.9779655635158638,COMPUTED
energy,He II 4→3 + He I 2¹P→1s²,He I+He II,23.863372773438204,1.8483696261225844,11.910498222965053,COMPUTED;MEASURED
energy,|He II 4→3 − He I 2¹P→1s²|,He I+He II,18.57298970433985,1.8483696261225844,9.048309300181113,COMPUTED;MEASURED
path_Δr/a0,He II 4→3 + He I 2¹P→1s²,He I+He II,5.235135055043688,1.3163461168401311,2.9770201682294246,COMPUTED;MEASURED
path_Δr/a0,|He II 4→3 − He I 2¹P→1s²|,He I+He II,1.7346588433595787,1.3163461168401311,0.31778323433930955,COMPUTED;MEASURED
lambda_nm,He II 4→3 + He I 2¹P→1s²,He I+He II,527.1483909795458,670.776,0.2141215681843927,COMPUTED;MEASURED
lambda_nm,|He II 4→3 − He I 2¹P→1s²|,He I+He II,410.28239097954577,670.776,0.38834664481205977,COMPUTED;MEASURED
energy,He II 4→3 + He I 3¹P→1s²,He I+He II,25.730398557799006,1.8483696261225844,12.920591527883374,COMPUTED
energy,|He II 4→3 − He I 3¹P→1s²|,He I+He II,20.440015488700652,1.8483696261225844,10.058402605099435,COMPUTED
path_Δr/a0,He II 4→3 + He I 3¹P→1s²,He I+He II,10.254218425180733,1.3163461168401311,6.789910490863777,COMPUTED
path_Δr/a0,|He II 4→3 − He I 3¹P→1s²|,He I+He II,6.753742213496624,1.3163461168401311,4.130673556973662,COMPUTED
lambda_nm,He II 4→3 + He I 3¹P→1s²,He I+He II,522.4225976371823,670.776,0.22116683119672984,COMPUTED
lambda_nm,|He II 4→3 − He I 3¹P→1s²|,He I+He II,415.00818432190914,670.776,0.3813013817997227,COMPUTED
energy,He II 4→3 + He I 4¹P→1s²,He I+He II,26.38625815793818,1.8483696261225844,13.275422937613365,COMPUTED
energy,|He II 4→3 − He I 4¹P→1s²|,He I+He II,21.095875088839826,1.8483696261225844,10.413234014829426,COMPUTED
path_Δr/a0,He II 4→3 + He I 4¹P→1s²,He I+He II,17.273301795317778,1.3163461168401311,12.12215805124421,COMPUTED
path_Δr/a0,|He II 4→3 − He I 4¹P→1s²|,He I+He II,13.772825583633669,1.3163461168401311,9.462921117354094,COMPUTED
lambda_nm,He II 4→3 + He I 4¹P→1s²,He I+He II,520.9389074710309,670.776,0.2233787322876326,COMPUTED
lambda_nm,|He II 4→3 − He I 4¹P→1s²|,He I+He II,416.49187448806066,670.776,0.3790894807088198,COMPUTED
energy,He II 4→3 + He I 3¹P→2¹P,He I+He II,4.51221731890998,1.8483696261225844,1.4411877663102912,COMPUTED
energy,|He II 4→3 − He I 3¹P→2¹P|,He I+He II,0.7781657501883759,1.8483696261225844,0.5789988435263501,COMPUTED
path_Δr/a0,He II 4→3 + He I 3¹P→2¹P,He I+He II,6.7693214759791,1.3163461168401311,4.142508789579411,COMPUTED
path_Δr/a0,|He II 4→3 − He I 3¹P→2¹P|,He I+He II,3.268845264294991,1.3163461168401311,1.4832718556892959,COMPUTED
lambda_nm,He II 4→3 + He I 3¹P→2¹P,He I+He II,1132.7886966176234,670.776,0.6887734454089345,COMPUTED
lambda_nm,|He II 4→3 − He I 3¹P→2¹P|,He I+He II,195.35791465853185,670.776,0.708758341594613,COMPUTED
energy,He II 4→3 + He I 4¹P→2¹P,He I+He II,5.168076919049153,1.8483696261225844,1.7960191760402824,COMPUTED
energy,|He II 4→3 − He I 4¹P→2¹P|,He I+He II,0.12230615004920242,1.8483696261225844,0.9338302532563414,COMPUTED
path_Δr/a0,He II 4→3 + He I 4¹P→2¹P,He I+He II,13.788404846116144,1.3163461168401311,9.474756349959842,COMPUTED
path_Δr/a0,|He II 4→3 − He I 4¹P→2¹P|,He I+He II,10.287928634432035,1.3163461168401311,6.815519416069727,COMPUTED
lambda_nm,He II 4→3 + He I 4¹P→2¹P,He I+He II,960.153484818174,670.776,0.4314070342680329,COMPUTED
lambda_nm,|He II 4→3 − He I 4¹P→2¹P|,He I+He II,22.72270285908246,670.776,0.9661247527355146,COMPUTED
energy,He II 4→3 + He I 4¹P→3¹P,He I+He II,3.3010511346883513,1.8483696261225844,0.7859258711219618,COMPUTED
energy,|He II 4→3 − He I 4¹P→3¹P|,He I+He II,1.9893319344100044,1.8483696261225844,0.07626305166197933,COMPUTED
path_Δr/a0,He II 4→3 + He I 4¹P→3¹P,He I+He II,8.7693214759791,1.3163461168401311,5.661866027325489,COMPUTED
path_Δr/a0,|He II 4→3 − He I 4¹P→3¹P|,He I+He II,5.26884526429499,1.3163461168401311,3.0026290934353748,COMPUTED
lambda_nm,He II 4→3 + He I 4¹P→3¹P,He I+He II,2359.1230088125517,670.776,2.5170056901447757,COMPUTED
lambda_nm,|He II 4→3 − He I 4¹P→3¹P|,He I+He II,1421.69222685346,670.776,1.1194739031412275,COMPUTED
energy,He I 2¹P→1s² + He I 3¹P→1s²,He I,44.30338826213885,1.8483696261225844,22.968900828064484,COMPUTED;MEASURED
energy,|He I 2¹P→1s² − He I 3¹P→1s²|,He I,1.867025784360802,1.8483696261225844,0.010093304918320684,COMPUTED;MEASURED
path_Δr/a0,He I 2¹P→1s² + He I 3¹P→1s²,He I,11.988877268540312,1.3163461168401311,8.107693725203086,COMPUTED;MEASURED
path_Δr/a0,|He I 2¹P→1s² − He I 3¹P→1s²|,He I,5.019083370137045,1.3163461168401311,2.8128903226343525,COMPUTED;MEASURED
lambda_nm,He I 2¹P→1s² + He I 3¹P→1s²,He I,112.14020665763661,670.776,0.8328201863846699,COMPUTED;MEASURED
lambda_nm,|He I 2¹P→1s² − He I 3¹P→1s²|,He I,4.725793342363396,670.776,0.9929547369876629,COMPUTED;MEASURED
energy,He I 2¹P→1s² + He I 4¹P→1s²,He I,44.95924786227803,1.8483696261225844,23.32373223779448,COMPUTED;MEASURED
energy,|He I 2¹P→1s² − He I 4¹P→1s²|,He I,2.5228853844999755,1.8483696261225844,0.3649247146483119,COMPUTED;MEASURED
path_Δr/a0,He I 2¹P→1s² + He I 4¹P→1s²,He I,19.007960638677357,1.3163461168401311,13.43994128558352,COMPUTED;MEASURED
path_Δr/a0,|He I 2¹P→1s² − He I 4¹P→1s²|,He I,12.03816674027409,1.3163461168401311,8.145137883014785,COMPUTED;MEASURED
lambda_nm,He I 2¹P→1s² + He I 4¹P→1s²,He I,110.65651649148512,670.776,0.8350320874755728,COMPUTED;MEASURED
lambda_nm,|He I 2¹P→1s² − He I 4¹P→1s²|,He I,6.209483508514879,670.776,0.9907428358967602,COMPUTED;MEASURED
energy,He I 2¹P→1s² + He I 3¹P→2¹P,He I,23.08520702324983,1.8483696261225844,11.489497066491404,COMPUTED;MEASURED
energy,|He I 2¹P→1s² − He I 3¹P→2¹P|,He I,19.351155454528225,1.8483696261225844,9.469310456654762,COMPUTED;MEASURED
path_Δr/a0,He I 2¹P→1s² + He I 3¹P→2¹P,He I,8.503980319338678,1.3163461168401311,5.460292023918719,COMPUTED;MEASURED
path_Δr/a0,|He I 2¹P→1s² − He I 3¹P→2¹P|,He I,1.5341864209354124,1.3163461168401311,0.16548862134998624,COMPUTED;MEASURED
lambda_nm,He I 2¹P→1s² + He I 3¹P→2¹P,He I,722.5063056380776,670.776,0.07712009022099428,COMPUTED;MEASURED
lambda_nm,|He I 2¹P→1s² − He I 3¹P→2¹P|,He I,605.6403056380776,670.776,0.09710498640667277,COMPUTED;MEASURED
energy,He I 2¹P→1s² + He I 4¹P→2¹P,He I,23.741066623389003,1.8483696261225844,11.844328476221396,COMPUTED;MEASURED
energy,|He I 2¹P→1s² − He I 4¹P→2¹P|,He I,18.69529585438905,1.8483696261225844,9.114479046924771,COMPUTED;MEASURED
path_Δr/a0,He I 2¹P→1s² + He I 4¹P→2¹P,He I,15.523063689475723,1.3163461168401311,10.792539584299151,COMPUTED;MEASURED
path_Δr/a0,|He I 2¹P→1s² − He I 4¹P→2¹P|,He I,8.553269791072456,1.3163461168401311,5.497736181730417,COMPUTED;MEASURED
lambda_nm,He I 2¹P→1s² + He I 4¹P→2¹P,He I,549.8710938386282,670.776,0.1802463209199073,COMPUTED;MEASURED
lambda_nm,|He I 2¹P→1s² − He I 4¹P→2¹P|,He I,433.0050938386282,670.776,0.35447139754757434,COMPUTED;MEASURED
energy,He I 2¹P→1s² + He I 4¹P→3¹P,He I,21.8740408390282,1.8483696261225844,10.834235171303074,COMPUTED;MEASURED
energy,|He I 2¹P→1s² − He I 4¹P→3¹P|,He I,20.562321638749854,1.8483696261225844,10.124572351843092,COMPUTED;MEASURED
path_Δr/a0,He I 2¹P→1s² + He I 4¹P→3¹P,He I,10.503980319338678,1.3163461168401311,6.979649261664799,COMPUTED;MEASURED
path_Δr/a0,|He I 2¹P→1s² − He I 4¹P→3¹P|,He I,3.5341864209354115,1.3163461168401311,1.6848458590960653,COMPUTED;MEASURED
lambda_nm,He I 2¹P→1s² + He I 4¹P→3¹P,He I,1948.8406178330058,670.776,1.9053523349568349,COMPUTED;MEASURED
lambda_nm,|He I 2¹P→1s² − He I 4¹P→3¹P|,He I,1831.9746178330058,670.776,1.7311272583291677,COMPUTED;MEASURED
energy,He I 3¹P→1s² + He I 4¹P→1s²,He I,46.82627364663883,1.8483696261225844,24.3338255427128,COMPUTED
energy,|He I 3¹P→1s² − He I 4¹P→1s²|,He I,0.6558596001391734,1.8483696261225844,0.6451685902700087,COMPUTED
path_Δr/a0,He I 3¹P→1s² + He I 4¹P→1s²,He I,24.0270440088144,1.3163461168401311,17.25283160821787,COMPUTED
path_Δr/a0,|He I 3¹P→1s² − He I 4¹P→1s²|,He I,7.019083370137045,1.3163461168401311,4.332247560380432,COMPUTED
lambda_nm,He I 3¹P→1s² + He I 4¹P→1s²,He I,105.93072314912172,670.776,0.8420773504879099,COMPUTED
