obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"263.2310"	"263.23182"	"1.7e+07"	C	"0.02109378"	"4.7311702"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"3"	7	7		
"263.3196"	"263.32012"	"2.7e+07"	C	"0.00000000"	"4.7084969"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"2"	5	5		
"264.1874"	"264.18821"	"1.8e+08"	C	"0.00000000"	"4.6930253"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"1"	5	3		
"264.5041"	"264.50509"	"1.4e+08"	C	"0.02109378"	"4.7084969"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"2"	7	5		
"264.7413"	"264.74226"	"1.5e+08"	C	"0.04796626"	"4.7311702"	"3d2.4s2"	"a 3F"	"4"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"3"	9	7		
"265.7977"	"265.79786"	"3.2e+06"	C	"0.00000000"	"4.6646048"	"3d2.4s2"	"a 3F"	"2"	"3d.4s2.4p"	"x 1F*"	"3"	5	7		
"266.2751"	"266.27572"	"8.9e+06"	C	"0.00000000"	"4.6562338"	"3d2.4s2"	"a 3F"	"2"	"3d3.(2G).4p"	"v 3G*"	"3"	5	7		
"267.0381"	"267.03866"	"1.0e+07"	C	"0.02109378"	"4.6640244"	"3d2.4s2"	"a 3F"	"3"	"3d3.(2G).4p"	"v 3G*"	"4"	7	9		
"268.0706"	"268.07170"	"1.3e+07"	C	"0.04796626"	"4.6730050"	"3d2.4s2"	"a 3F"	"4"	"3d3.(2G).4p"	"v 3G*"	"5"	9	11		
"273.4062"	"273.40615"	"1.9e+08"	D	"1.06655474"	"5.6013539"	"3d2.4s2"	"a 3P"	"2"	"3d2.4s.(2P).4p"	"3P*"	"2"	5	5		
