obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"4428.135"	"2.45e+05"	D+	"13.6426905"	"13.9226824"	"2s2.2p2.(3P).5s"	"2P"	"1/2"	"2s2.2p2.(1D).3p"	"2P*"	"1/2"	2	2		
""	"4432.269"	"2.29e+05"	D+	"13.7058146"	"13.9855454"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(3P).5d"	"2P"	"3/2"	6	4		
""	"4432.290"	"4.85e+05"	D+	"12.9218353"	"13.2015647"	"2s2.2p2.(3P).4s"	"2P"	"3/2"	"2s2.2p2.(3P).4p"	"2S*"	"1/2"	4	2		
""	"4512.694"	"2.90e+05"	D+	"13.6511356"	"13.9258810"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	"2s2.2p2.(1D).3p"	"2P*"	"3/2"	4	4		
""	"4520.879"	"8.85e+04"	D+	"12.9966572"	"13.2709052"	"2s2.2p2.(3P).3d"	"4P"	"5/2"	"2s2.2p2.(3P).4p"	"4P*"	"5/2"	6	6		
""	"4565.849"	"1.12e+05"	D+	"13.6511356"	"13.9226824"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	"2s2.2p2.(1D).3p"	"2P*"	"1/2"	4	2		
""	"4575.455"	"4.21e+03"	C	"12.9790453"	"13.2500220"	"2s2.2p2.(3P).3d"	"4F"	"5/2"	"2s2.2p2.(3P).4p"	"4D*"	"7/2"	6	8		
""	"4592.76"	"3.62e+04"	D+	"13.000950"	"13.2709052"	"2s2.2p2.(3P).3d"	"4P"	"3/2"	"2s2.2p2.(3P).4p"	"4P*"	"5/2"	4	6		
""	"4606.338"	"5.38e+04"	D+	"12.9966572"	"13.2658173"	"2s2.2p2.(3P).3d"	"4P"	"5/2"	"2s2.2p2.(3P).4p"	"4P*"	"3/2"	6	4		
""	"4647.520"	"7.90e+04"	C	"12.9832471"	"13.2500220"	"2s2.2p2.(3P).3d"	"4F"	"7/2"	"2s2.2p2.(3P).4p"	"4D*"	"7/2"	8	8		
""	"4650.451"	"7.37e+03"	C	"12.9766983"	"13.2433051"	"2s2.2p2.(3P).3d"	"4F"	"3/2"	"2s2.2p2.(3P).4p"	"4D*"	"5/2"	4	6		
""	"4680.99"	"1.52e+04"	D+	"13.000950"	"13.2658173"	"2s2.2p2.(3P).3d"	"4P"	"3/2"	"2s2.2p2.(3P).4p"	"4P*"	"3/2"	4	4		
""	"4687.736"	"9.20e+03"	C	"13.0332041"	"13.2976904"	"2s2.2p2.(3P).3d"	"2D"	"3/2"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	4	6		
