obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"777.631"	"777.6305"	"3.69e+07"	A	"9.1460911"	"10.7404756"	"2s2.2p3.(4S*).3s"	"5S*"	"2"	"2s2.2p3.(4S*).3p"	"5P"	"2"	5	5		
"777.753"	"777.7527"	"3.69e+07"	A	"9.1460911"	"10.7402250"	"2s2.2p3.(4S*).3s"	"5S*"	"2"	"2s2.2p3.(4S*).3p"	"5P"	"1"	5	3		
"798.414"	"798.4137"	"2.33e+04"	C	"10.9887923"	"12.5416739"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(2D*).3s"	"3D*"	"1"	3	3		
""	"798.4493"	"1.80e+03"	C	"10.9888616"	"12.5416739"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(2D*).3s"	"3D*"	"1"	5	3		
"798.460"	"798.4594"	"3.09e+04"	C	"10.9888811"	"12.5416739"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(2D*).3s"	"3D*"	"1"	1	3		
"798.918"	"798.9174"	"4.19e+04"	C	"10.9887923"	"12.5406949"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(2D*).3s"	"3D*"	"2"	3	5		
"798.953"	"798.9531"	"1.41e+04"	C	"10.9888616"	"12.5406949"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(2D*).3s"	"3D*"	"2"	5	5		
"799.727"	"799.7274"	"5.63e+04"	C	"10.9888616"	"12.5391924"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(2D*).3s"	"3D*"	"3"	5	7		
""	"822.4058"	"5.08e+06"	C+	"12.5391924"	"14.0467717"	"2s2.2p3.(2D*).3s"	"3D*"	"3"	"2s2.2p3.(2D*).3p"	"3D"	"2"	7	5		
"822.408"	"822.4084"	"2.89e+07"	C+	"12.5391924"	"14.0467669"	"2s2.2p3.(2D*).3s"	"3D*"	"3"	"2s2.2p3.(2D*).3p"	"3D"	"3"	7	7		
