line_index,Z,symbol,transition,level,seat_i,seat_j,static_distance_m,static_radial_projection_m,lane_cosine,swept_mean_inverse_distance_m-1,swept_min_distance_m,swept_max_distance_m,swept_distance_variance_m2
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,25,7.554546629434976e-11,2.999014359539897e-11,0.0,14108977925.903318,3.935821423751017e-11,9.932354165702974e-11,2.09860238090111e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,15,3.024889422544869e-11,1.4376663176736894e-11,0.5000000000000004,61476385908.56718,6.421780794991158e-12,3.089774096135193e-11,6.849927258312053e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,16,2.960642792200264e-11,1.5007950375050954e-11,0.4999999999999997,47660529848.09681,1.230569240915543e-11,3.2048496007403686e-11,4.6988786686613055e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,17,5.940022874468664e-11,5.940022874468664e-11,-1.0,76983693142.1345,6.435258361722935e-13,5.938288474923442e-11,3.3443217040355984e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,18,4.683015500283783e-11,3.716996346456081e-11,-0.25231131935570733,24764615160.18316,2.8274242115725553e-11,5.4688023979882196e-11,8.569543391528414e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,19,5.6649849621038386e-11,5.3992341063399374e-11,-0.816496580927726,30328149872.338444,1.4896085388855868e-11,5.855403970939917e-11,2.2211228994796476e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,20,4.724417940959683e-11,3.7302034462493264e-11,-0.2523113193557066,37705314906.55359,1.1307021676961408e-11,4.855866142895561e-11,1.6050735533422117e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,21,2.4552206697580842e-11,1.0021864897764057e-11,0.6605596098195701,24769663843.12405,3.673422355949145e-11,4.417913402855316e-11,6.926201353186576e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,22,2.4474871208154228e-11,1.0145682053984607e-11,0.6605596098195698,19841621682.731995,4.747654848063095e-11,5.341033998996965e-11,4.403947214902023e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,23,3.563041807973688e-11,2.2548896678019474e-11,0.25231131935570733,19747406446.69331,4.4604847926975526e-11,5.706710758714605e-11,1.9390703764220133e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,24,8.909666480964112e-11,2.974228668903475e-11,0.0,11729335149.145483,5.427937943161723e-11,1.1371095078716745e-10,2.1123871090043394e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,14,25,7.544741468235222e-11,2.974228668903475e-11,0.0,14113780518.782118,3.980791536276724e-11,9.899472025806418e-11,2.0664645175208647e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,16,5.2138481644156675e-11,4.546558333857949e-11,-0.49999999999999983,48743726655.28909,3.881387211557914e-12,5.224933134399685e-11,2.450581051501931e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,17,5.230132516692584e-11,4.5560218052421646e-11,-0.5000000000000004,40703603564.06395,7.31632120742756e-12,5.277932227130374e-11,2.2755633983974443e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,18,5.706220217626972e-11,5.4242459512124916e-11,-0.7986541716418109,27234188164.66022,1.9120675096310118e-11,6.014679639378519e-11,1.9953825599604482e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,19,5.0712342292233546e-11,4.2856274211778e-11,-0.408248290463863,66540231364.00329,1.2362782031847108e-12,5.0692026524264314e-11,2.4170117967598763e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,20,2.8913989136597584e-11,1.4361731096171957e-11,0.5463428522861039,33005960489.798622,2.387393882208227e-11,3.747709773665384e-11,2.2954273317480885e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,21,2.1610349095044214e-11,8.462862212567842e-12,0.7459067426872383,23267022378.92069,4.0314441728811666e-11,4.5729727899945394e-11,3.6674205115874764e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,22,4.449878443549132e-11,3.326321233806624e-11,-0.08534713286766836,21018973592.4764,3.788022112123993e-11,5.841156729364414e-11,5.2372535884057205e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,23,1.8914311759518117e-11,7.961634645673596e-12,0.7986541716418109,20377239713.230335,4.729619840470075e-11,5.08871532033261e-11,1.613763619500345e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,24,8.943165885968755e-11,3.073124702459569e-11,0.0,11717956959.527182,5.349123916126271e-11,1.1460685208914718e-10,2.248088893545489e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,15,25,7.584272086657234e-11,3.073124702459569e-11,0.0,14094445649.349152,3.903447718097143e-11,9.990268368816645e-11,2.195796831093688e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,17,5.1205237805208654e-11,4.429764365579354e-11,-0.4999999999999997,50289478270.11683,3.824120049501351e-12,5.132742332688485e-11,2.3746799365285918e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,18,2.8055469790658523e-11,1.3385136915964427e-11,0.5463428522861037,38210773232.86099,1.93417695653048e-11,3.406429967115418e-11,2.677985571195331e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,19,4.9649947490026144e-11,4.1593699815149915e-11,-0.40824829046386313,26058605061.42244,2.4567336388634063e-11,5.537034332705427e-11,1.1561540246929582e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,20,5.636000747352619e-11,5.339793632984985e-11,-0.7986541716418107,31858736996.69638,1.3158257675953475e-11,5.785647608219579e-11,2.3024480314340347e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,21,4.370172715151392e-11,3.201663564872476e-11,-0.08534713286766828,40589030502.189804,1.0603713908118922e-11,4.494525157260752e-11,1.3673209919765118e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,22,2.1078777690272044e-11,7.340102679446901e-12,0.7459067426872384,27229395145.118515,3.377126819660667e-11,3.9805509574600426e-11,4.552128859955949e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,23,5.0982768392137063e-11,4.5044894995874426e-11,-0.5463428522861037,24226906533.38302,2.7474139903095005e-11,5.7880522104644166e-11,1.1294688517849764e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,24,8.900570054307272e-11,2.94686726279676e-11,0.0,11732430019.832338,5.457025527467477e-11,1.1342890591724445e-10,2.0754723913285306e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,16,25,7.53399723334991e-11,2.94686726279676e-11,0.0,14119048226.541878,3.989782265967696e-11,9.879466893229505e-11,2.0312050678576615e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,18,3.6133667514629616e-11,2.223026528012583e-11,0.25231131935570733,59225592150.91555,4.957881132225845e-12,3.645111181140773e-11,1.0902248493843638e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,19,1.7979928190992284e-11,5.407887681287264e-12,0.816496580927726,56376625547.34314,1.354352898128358e-11,2.250546160652515e-11,9.936822806930833e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,20,3.64540930977401e-11,2.2098194282193378e-11,0.2523113193557066,28620409419.5091,2.6243627624801746e-11,4.4905960693469106e-11,4.304870590401439e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,21,5.422726153781665e-11,4.9378363846922583e-11,-0.6605596098195701,25564669795.844677,2.3338919933747267e-11,5.902044358810782e-11,1.5355166173569591e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,22,5.4056404116642254e-11,4.925454669070203e-11,-0.6605596098195698,46522357607.80248,4.510122277863633e-12,5.421464078851337e-11,2.62766574301013e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,23,4.6033624952078397e-11,3.6851332066667165e-11,-0.25231131935570733,38632752365.43978,1.099575905636798e-11,4.7289404919886806e-11,1.5199142462863429e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,24,8.906854433348069e-11,2.965794205565189e-11,0.0,11730291650.810038,5.43338336680084e-11,1.1364086280166843e-10,2.1009783777632813e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,17,25,7.541420484056362e-11,2.965794205565189e-11,0.0,14115408161.958372,3.9954095860026934e-11,9.888515969283132e-11,2.055570870754598e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,18,19,2.8383032951590023e-11,1.3419933180610543e-11,0.5393446629166316,31572544719.614056,2.5707177980614422e-11,3.8282441065659086e-11,1.9673663571955966e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,18,20,4.6127728868122796e-11,3.561104784594907e-11,-0.20601132958329824,21446936695.513836,3.607426314889662e-11,5.854521467827622e-11,6.252721997129202e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,18,21,4.604352926446452e-11,3.5588825322456254e-11,-0.20601132958329824,27340670815.175037,2.394727049503946e-11,5.187218662220068e-11,9.510343085305159e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,18,22,2.8366753528659263e-11,1.343797895393333e-11,0.5393446629166314,72290365528.19022,4.4988978462254465e-12,2.8711804047286453e-11,6.532522581881206e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,18,23,5.7948517029981595e-11,5.7948517029981595e-11,-0.9999999999999999,56390456295.54957,2.0848285676311032e-12,5.7948308182825834e-11,3.164668377169303e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,18,24,7.117117599915678e-11,-1.905067587507272e-11,0.5773502691896257,11897452465.09005,5.5184472554230637e-11,1.1311566357564461e-10,2.75499535950368e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,18,25,8.961757593262387e-11,6.94706466036859e-11,-0.5773502691896257,14398517118.63799,4.0039905715766494e-11,9.871919120220819e-11,2.693354100591495e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,19,20,2.8634240638170014e-11,1.3540293437125123e-11,0.5393446629166316,31295556296.516743,2.591828920296621e-11,3.8608422995855034e-11,2.0023500849639804e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,19,21,4.624602020197344e-11,3.58504154121823e-11,-0.20601132958329824,21392163291.40207,3.616542142200698e-11,5.869665965433903e-11,6.286301399367786e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,19,22,4.610036745246345e-11,3.5811800067557794e-11,-0.20601132958329846,27308032921.286865,2.402017273150785e-11,5.196143207576813e-11,9.535853647239277e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,19,23,5.1071486492850994e-11,4.507683387315633e-11,-0.5393446629166316,33964866983.41531,1.3041305846870959e-11,5.2677595728560295e-11,1.8226410769864415e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,19,24,7.110160185575982e-11,-1.8789085785346666e-11,0.5773502691896257,11897126320.586412,5.467712210187518e-11,1.134981579390309e-10,2.801766675827794e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,19,25,8.982050996721973e-11,6.973223669341195e-11,-0.5773502691896257,14397702774.872759,3.974556396707445e-11,9.899445987495608e-11,2.7379321752701945e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,20,21,2.8707375851443565e-11,1.3860327270395606e-11,0.5393446629166315,31215666781.918633,2.6000741273033972e-11,3.872052546422341e-11,2.0128444267888247e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,20,22,4.630407552104917e-11,3.607365457900829e-11,-0.20601132958329835,21365320766.839756,3.620604022671117e-11,5.876633369987783e-11,6.301724157000723e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,20,23,3.685896324358808e-11,2.408860588814712e-11,0.20601132958329824,37277029124.34838,1.6162731906553767e-11,4.020576229405761e-11,6.980313812877177e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,20,24,7.103285395140976e-11,-1.8527231273896174e-11,0.5773502691896257,11896791635.943438,5.422653239497128e-11,1.1385143085935132e-10,2.8489147966766926e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,20,25,9.002395225771857e-11,6.999409120486246e-11,-0.5773502691896257,14396867853.569632,3.9529337195314374e-11,9.923855112456147e-11,2.782827515942361e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,21,22,2.8565965107971587e-11,1.3853553160128363e-11,0.5393446629166316,31370261604.199306,2.5856828949213624e-11,3.852037966118979e-11,1.992958762356323e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,21,23,3.6788556815277144e-11,2.3980735493165613e-11,0.20601132958329824,44430431252.60899,1.1000285865062202e-11,3.8353297773489584e-11,8.825248224181983e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,21,24,7.106106568308191e-11,-1.863510166887767e-11,0.5773502691896257,11896930513.27074,5.4204700100317456e-11,1.1380514416794574e-10,2.8294524387213138e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,21,25,8.99401080474825e-11,6.988622080988095e-11,-0.5773502691896257,14397214208.107405,3.958608447175161e-11,9.915087328080455e-11,2.7643001923610836e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,22,23,5.104195751740612e-11,4.5043375169356064e-11,-0.5393446629166314,50466076883.090416,3.7197266047132816e-12,5.114800273282492e-11,2.358307946860553e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,22,24,7.111045086941714e-11,-1.882254448914693e-11,0.5773502691896257,11897168494.128666,5.432854364983334e-11,1.1364794854893377e-10,2.795765990835282e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,22,25,8.979453674779201e-11,6.969877798961169e-11,-0.5773502691896257,14397808028.054893,3.983182712437094e-11,9.8939707986863e-11,2.732215188370751e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,23,24,1.0310811679899715e-10,7.699919290505431e-11,-0.5773502691896257,11898545770.639261,5.550259308680789e-11,1.124825493489576e-10,2.5916611913879334e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,23,25,5.7774550161975484e-11,-1.152212957370431e-11,0.5773502691896257,14401252345.791483,4.102614303727199e-11,9.776456791181715e-11,2.5373570512558415e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,24,25,1.533234280863989e-10,1.533234280863989e-10,-1.0,15491379361.78599,1.639937044721087e-11,1.5314601628468482e-10,2.0491933833885003e-21
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,1,4.091338013023139e-12,4.091338013023139e-12,-1.0,542370139300.4096,7.860562566184766e-13,4.0615075551340535e-12,1.4596539283288895e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,2,6.995886794030897e-12,-6.995886794030897e-12,1.0,112040267033.46443,7.29233145591118e-12,1.1068487858705848e-11,2.0669597646007963e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,3,1.118328742160326e-11,1.118328742160326e-11,-1.0,110867939657.53427,7.105460258835296e-12,1.0950198077231719e-11,2.0758377866905845e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,4,9.483049997603495e-12,2.04505807419671e-12,0.0,107329913365.10294,7.961019191905672e-12,1.0620640648284873e-11,1.0267560473030438e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,5,9.473641950566663e-12,2.04505807419671e-12,0.0,107000038239.507,8.817690656857403e-12,1.1284210090628812e-11,8.768053659693942e-25
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,6,9.485471690404588e-12,2.04505807419671e-12,0.0,107240053547.98854,8.253557428185658e-12,1.0700991729097866e-11,1.0080571715473783e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,7,9.458429616402392e-12,2.04505807419671e-12,0.0,108176896610.94151,7.2524226885111845e-12,1.0168286933845653e-11,1.1908653567703475e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,8,9.489232619205338e-12,2.04505807419671e-12,0.0,107345853566.93555,7.788308133236371e-12,1.0658559158291e-11,1.0533250803457458e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,9,9.489814292444353e-12,2.04505807419671e-12,0.0,107566350273.00468,7.486832695953182e-12,1.055484987293217e-11,1.1207674404284065e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,10,2.6123929477087662e-11,-2.6123929477087662e-11,1.0,35546950195.30327,2.6125964140893804e-11,3.021335832780614e-11,2.0890628688082008e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,11,2.941709231386987e-11,2.941709231386987e-11,-1.0,36584782615.00608,2.533156349835451e-11,2.941706487475153e-11,2.088940556271934e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,12,2.8969958900773653e-11,2.04505807419671e-12,0.0,34583228872.872246,2.6931014455318326e-11,3.092239577789813e-11,1.0436841944994626e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,13,3.006447047918009e-11,2.04505807419671e-12,0.0,33319738843.428444,2.798302144223371e-11,3.1987754836976376e-11,1.0438192882634318e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,14,2.9825999720775084e-11,2.04505807419671e-12,0.0,33587083042.081722,2.781948926038443e-11,3.167846992772786e-11,1.0437911246716958e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,15,3.0635197499827365e-11,2.04505807419671e-12,0.0,32696896494.844986,2.8539962125286514e-11,3.2530265500545905e-11,1.0438840262320072e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,16,2.9401902220579364e-11,2.04505807419671e-12,0.0,34073301211.500053,2.7358331993977805e-11,3.135319310428677e-11,1.0437393240467626e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,17,2.958692446134617e-11,2.04505807419671e-12,0.0,33859454101.99496,2.7601916710558794e-11,3.146736928227699e-11,1.0437621987501352e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,18,2.797847512992826e-11,-1.476121472124196e-11,0.5773502691896257,34353214931.13476,2.713533897442161e-11,3.1042059318904877e-11,1.3914722679495712e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,19,2.8453295674074317e-11,-1.5035833822552672e-11,0.5773502691896257,33800901801.086452,2.7614965415020442e-11,3.154154796689093e-11,1.3915556577479214e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,20,2.8828714908246603e-11,-1.5252951533517297e-11,0.5773502691896257,33376648422.831173,2.8047118723018375e-11,3.194403387432965e-11,1.391618795722745e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,21,2.8708228183725727e-11,-1.518327101824942e-11,0.5773502691896257,33511640674.499405,2.789463048078635e-11,3.181921737267261e-11,1.3915987923905294e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,22,2.8521070869197577e-11,-1.507503124392039e-11,0.5773502691896257,33723513090.998486,2.7678968465114637e-11,3.1580746694922084e-11,1.3915672344936553e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,23,2.9953889616023355e-11,1.863036684793303e-11,-0.5773502691896257,34810896059.65492,2.6755428348812413e-11,3.069253205157935e-11,1.3914021428631274e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,24,8.348071285745596e-11,-8.348071285745596e-11,1.0,11694054040.746872,8.348086580195661e-11,8.757068320457725e-11,2.0909070605039004e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,0,25,7.851591125482069e-11,2.04505807419671e-12,0.0,12739513565.52246,7.646318111822291e-11,8.051632488900374e-11,1.045310551363727e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,2,1.1087224807054036e-11,1.1087224807054036e-11,-1.0,112096113680.57266,7.007001486331054e-12,1.0854462107511319e-11,2.0780168307153268e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,3,7.09194940858012e-12,-7.09194940858012e-12,1.0,110819023830.80624,7.387797233532016e-12,1.1166951259055689e-11,2.069956361187068e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,4,9.483313572705163e-12,2.046279938826429e-12,0.0,106971724519.86163,8.622556410550101e-12,1.1220858529687191e-11,9.064300921417898e-25
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,5,9.47390578741117e-12,2.046279938826429e-12,0.0,107351939397.67564,8.158119375688478e-12,1.084058203492791e-11,9.996067148503786e-25
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,6,9.485735198215962e-12,2.046279938826429e-12,0.0,107271821845.96489,7.981506771008053e-12,1.0757627816756782e-11,1.0180623275377062e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,7,9.458693877573385e-12,2.046279938826429e-12,0.0,107940833279.30328,7.45075530263792e-12,1.059054646372727e-11,1.1225548863303916e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,8,9.48949602258186e-12,2.046279938826429e-12,0.0,107695525000.35045,7.377116643221576e-12,1.0401508040228993e-11,1.1589970270521614e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,9,9.49007767967615e-12,2.046279938826429e-12,0.0,107329157762.65414,7.724745777272947e-12,1.0855321425836056e-11,1.0486049942966e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,10,3.02152674901108e-11,3.02152674901108e-11,-1.0,35547006442.12543,2.6127287451685808e-11,3.0215239981604284e-11,2.091557449566339e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,11,2.5325754300846735e-11,-2.5325754300846735e-11,1.0,36584843940.84609,2.5327794926899224e-11,2.941762785109862e-11,2.091434844188817e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,12,2.8970045180733165e-11,2.046279938826429e-12,0.0,34583203087.25957,2.6980306456729497e-11,3.092508749341779e-11,1.044929459773372e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,13,3.006455361808483e-11,2.046279938826429e-12,0.0,33319715778.20452,2.803512709897417e-11,3.190953763892505e-11,1.0450648767648736e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,14,2.982608352440665e-11,2.046279938826429e-12,0.0,33587059417.968403,2.7747553832810278e-11,3.176712939630982e-11,1.0450366456513719e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,15,3.0635279089876675e-11,2.046279938826429e-12,0.0,32696874697.28304,2.8541137489152786e-11,3.248381471206096e-11,1.0451297694786555e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,16,2.9401987233003763e-11,2.046279938826429e-12,0.0,34073276548.060585,2.744320607477208e-11,3.130069647171197e-11,1.0449847210979839e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,17,2.958700894214572e-11,2.046279938826429e-12,0.0,33859429899.43682,2.7500385760931728e-11,3.151983373905877e-11,1.045007650825359e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,18,3.033678221479085e-11,1.88525527342651e-11,-0.5773502691896257,34353214821.751827,2.7184207336474315e-11,3.1151853315490686e-11,1.3931323663451764e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,19,3.08117256641773e-11,1.9127171835575812e-11,-0.5773502691896257,33800901700.28284,2.7634666184158772e-11,3.16246871559757e-11,1.3932159557941557e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,20,3.118723794819807e-11,1.9344289546540437e-11,-0.5773502691896257,33376648328.363163,2.7988544250710306e-11,3.1995223656004246e-11,1.393279245305749e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,upper,1,21,3.1066721744395003e-11,1.927460903127256e-11,-0.5773502691896257,33511640578.07383,2.7848751934426155e-11,3.186632965573724e-11,1.3932591940355185e-24
